size,sparsity,min,max,runtime,hardware
7500,0.25,1,10000,119,8_8
7500,0.25,10,100,119,8_8
7500,0.25,10,1000,64,8_8
7500,0.25,10,10000,119,8_8
7500,0.25,50,100,118,8_8
7500,0.25,50,1000,119,8_8
7500,0.25,50,10000,64,8_8
7500,0.5,1,100,119,8_8
7500,0.5,1,1000,119,8_8
7500,0.5,1,10000,119,8_8
7500,0.5,10,100,119,8_8
7500,0.5,10,1000,119,8_8
7500,0.5,10,10000,4,8_8
7500,0.5,50,100,4,8_8
7500,0.5,50,1000,59,8_8
7500,0.5,50,10000,58,8_8
7500,0.75,1,100,58,8_8
7500,0.75,1,1000,4,8_8
7500,0.75,1,10000,59,8_8
7500,0.75,10,100,58,8_8
7500,0.75,10,1000,58,8_8
7500,0.75,10,10000,59,8_8
7500,0.75,50,100,5,8_8
7500,0.75,50,1000,58,8_8
7500,0.75,50,10000,58,8_8
10000,0.0,1,100,120,8_8
10000,0.0,1,1000,119,8_8
10000,0.0,1,10000,120,8_8
10000,0.0,10,100,121,8_8
10000,0.0,10,1000,119,8_8
10000,0.0,10,10000,119,8_8
10000,0.0,50,100,119,8_8
10000,0.0,50,1000,119,8_8
10000,0.0,50,10000,65,8_8
10000,0.25,1,100,120,8_8
10000,0.25,1,1000,119,8_8
10000,0.25,1,10000,120,8_8
10000,0.25,10,100,64,8_8
10000,0.25,10,1000,119,8_8
10000,0.25,10,10000,120,8_8
10000,0.25,50,100,120,8_8
10000,0.25,50,1000,119,8_8
10000,0.25,50,10000,119,8_8
10000,0.5,1,100,118,8_8
10000,0.5,1,1000,119,8_8
10000,0.5,1,10000,119,8_8
10000,0.5,10,100,64,8_8
10000,0.5,10,1000,65,8_8
10000,0.5,10,10000,119,8_8
10000,0.5,50,100,118,8_8
10000,0.5,50,1000,119,8_8
10000,0.5,50,10000,118,8_8
10000,0.75,1,100,118,8_8
10000,0.75,1,1000,64,8_8
10000,0.75,1,10000,64,8_8
10000,0.75,10,100,118,8_8
10000,0.75,10,1000,118,8_8
10000,0.75,10,10000,6597,8_8
10000,0.75,50,100,11460,8_8
10000,0.75,50,1000,28621,8_8
10000,0.75,50,10000,10745,8_8
12500,0.0,1,100,596,8_8
12500,0.0,1,1000,602,8_8
12500,0.0,1,10000,656,8_8
12500,0.0,10,100,599,8_8
12500,0.0,10,1000,598,8_8
12500,0.0,10,10000,542,8_8
12500,0.0,50,100,541,8_8
12500,0.0,50,1000,540,8_8
12500,0.0,50,10000,483,8_8
12500,0.25,1,100,540,8_8
12500,0.25,1,1000,539,8_8
12500,0.25,1,10000,537,8_8
12500,0.25,10,100,599,8_8
12500,0.25,10,1000,484,8_8
12500,0.25,10,10000,599,8_8
12500,0.25,50,100,598,8_8
12500,0.25,50,1000,540,8_8
12500,0.25,50,10000,478,8_8
12500,0.5,1,100,478,8_8
12500,0.5,1,1000,537,8_8
12500,0.5,1,10000,539,8_8
12500,0.5,10,100,484,8_8
12500,0.5,10,1000,598,8_8
12500,0.5,10,10000,601,8_8
12500,0.5,50,100,485,8_8
12500,0.5,50,1000,542,8_8
12500,0.5,50,10000,599,8_8
12500,0.75,1,100,597,8_8
12500,0.75,1,1000,363,8_8
12500,0.75,1,10000,241,8_8
12500,0.75,10,100,237,8_8
12500,0.75,10,1000,184,8_8
12500,0.75,10,10000,241,8_8
12500,0.75,50,100,239,8_8
12500,0.75,50,1000,240,8_8
12500,0.75,50,10000,241,8_8
