,size,sparsity,min,max,start,end,hardware
272,2000,0.5,1,10000,2024-10-03 09:21:05+00:00,2024-10-03 09:21:12+00:00,1_8
273,2000,0.5,10,100,2024-10-03 09:21:13+00:00,2024-10-03 09:21:20+00:00,1_8
274,2000,0.5,10,1000,2024-10-03 09:21:20+00:00,2024-10-03 09:21:27+00:00,1_8
275,2000,0.5,10,10000,2024-10-03 09:21:28+00:00,2024-10-03 09:21:35+00:00,1_8
276,2000,0.5,50,100,2024-10-03 09:21:35+00:00,2024-10-03 09:21:42+00:00,1_8
277,2000,0.5,50,1000,2024-10-03 09:21:43+00:00,2024-10-03 09:21:50+00:00,1_8
278,2000,0.5,50,10000,2024-10-03 09:21:50+00:00,2024-10-03 09:21:57+00:00,1_8
279,2000,0.75,1,100,2024-10-03 09:21:58+00:00,2024-10-03 09:22:05+00:00,1_8
280,2000,0.75,1,1000,2024-10-03 09:22:05+00:00,2024-10-03 09:22:13+00:00,1_8
281,2000,0.75,1,10000,2024-10-03 09:22:13+00:00,2024-10-03 09:22:20+00:00,1_8
282,2000,0.75,10,100,2024-10-03 09:22:20+00:00,2024-10-03 09:22:28+00:00,1_8
283,2000,0.75,10,1000,2024-10-03 09:22:28+00:00,2024-10-03 09:22:35+00:00,1_8
284,2000,0.75,10,10000,2024-10-03 09:22:35+00:00,2024-10-03 09:22:43+00:00,1_8
285,2000,0.75,50,100,2024-10-03 09:22:43+00:00,2024-10-03 09:22:50+00:00,1_8
286,2000,0.75,50,1000,2024-10-03 09:22:50+00:00,2024-10-03 09:22:58+00:00,1_8
287,2000,0.75,50,10000,2024-10-03 09:22:58+00:00,2024-10-03 09:23:05+00:00,1_8
288,3000,0.0,1,100,2024-10-03 09:23:06+00:00,2024-10-03 09:23:30+00:00,1_8
289,3000,0.0,1,1000,2024-10-03 09:23:31+00:00,2024-10-03 09:23:55+00:00,1_8
290,3000,0.0,1,10000,2024-10-03 09:23:56+00:00,2024-10-03 09:24:20+00:00,1_8
291,3000,0.0,10,100,2024-10-03 09:24:21+00:00,2024-10-03 09:24:45+00:00,1_8
292,3000,0.0,10,1000,2024-10-03 09:24:46+00:00,2024-10-03 09:25:10+00:00,1_8
293,3000,0.0,10,10000,2024-10-03 09:25:11+00:00,2024-10-03 09:25:35+00:00,1_8
294,3000,0.0,50,100,2024-10-03 09:25:36+00:00,2024-10-03 09:26:01+00:00,1_8
295,3000,0.0,50,1000,2024-10-03 09:26:01+00:00,2024-10-03 09:26:26+00:00,1_8
296,3000,0.0,50,10000,2024-10-03 09:26:26+00:00,2024-10-03 09:26:51+00:00,1_8
297,3000,0.25,1,100,2024-10-03 09:26:51+00:00,2024-10-03 09:27:16+00:00,1_8
298,3000,0.25,1,1000,2024-10-03 09:27:16+00:00,2024-10-03 09:27:41+00:00,1_8
299,3000,0.25,1,10000,2024-10-03 09:27:41+00:00,2024-10-03 09:28:06+00:00,1_8
300,3000,0.25,10,100,2024-10-03 09:28:07+00:00,2024-10-03 09:28:31+00:00,1_8
301,3000,0.25,10,1000,2024-10-03 09:28:32+00:00,2024-10-03 09:28:56+00:00,1_8
302,3000,0.25,10,10000,2024-10-03 09:28:57+00:00,2024-10-03 09:29:22+00:00,1_8
303,3000,0.25,50,100,2024-10-03 09:29:22+00:00,2024-10-03 09:29:47+00:00,1_8
304,3000,0.25,50,1000,2024-10-03 09:29:47+00:00,2024-10-03 09:30:12+00:00,1_8
305,3000,0.25,50,10000,2024-10-03 09:30:12+00:00,2024-10-03 09:30:37+00:00,1_8
306,3000,0.5,1,100,2024-10-03 09:30:37+00:00,2024-10-03 09:31:02+00:00,1_8
307,3000,0.5,1,1000,2024-10-03 09:31:03+00:00,2024-10-03 09:31:27+00:00,1_8
308,3000,0.5,1,10000,2024-10-03 09:31:28+00:00,2024-10-03 09:31:53+00:00,1_8
309,3000,0.5,10,100,2024-10-03 09:31:53+00:00,2024-10-03 09:32:18+00:00,1_8
310,3000,0.5,10,1000,2024-10-03 09:32:18+00:00,2024-10-03 09:32:43+00:00,1_8
311,3000,0.5,10,10000,2024-10-03 09:32:44+00:00,2024-10-03 09:33:08+00:00,1_8
312,3000,0.5,50,100,2024-10-03 09:33:09+00:00,2024-10-03 09:33:33+00:00,1_8
313,3000,0.5,50,1000,2024-10-03 09:33:34+00:00,2024-10-03 09:33:59+00:00,1_8
314,3000,0.5,50,10000,2024-10-03 09:33:59+00:00,2024-10-03 09:34:24+00:00,1_8
315,3000,0.75,1,100,2024-10-03 09:34:24+00:00,2024-10-03 09:34:49+00:00,1_8
316,3000,0.75,1,1000,2024-10-03 09:34:50+00:00,2024-10-03 09:35:14+00:00,1_8
317,3000,0.75,1,10000,2024-10-03 09:35:15+00:00,2024-10-03 09:35:40+00:00,1_8
318,3000,0.75,10,100,2024-10-03 09:35:40+00:00,2024-10-03 09:36:05+00:00,1_8
319,3000,0.75,10,1000,2024-10-03 09:36:05+00:00,2024-10-03 09:36:30+00:00,1_8
320,3000,0.75,10,10000,2024-10-03 09:36:30+00:00,2024-10-03 09:36:55+00:00,1_8
321,3000,0.75,50,100,2024-10-03 09:36:56+00:00,2024-10-03 09:37:20+00:00,1_8
322,3000,0.75,50,1000,2024-10-03 09:37:21+00:00,2024-10-03 09:37:46+00:00,1_8
323,3000,0.75,50,10000,2024-10-03 09:37:46+00:00,2024-10-03 09:38:11+00:00,1_8
324,4000,0.0,1,100,2024-10-03 09:38:12+00:00,2024-10-03 09:39:10+00:00,1_8
325,4000,0.0,1,1000,2024-10-03 09:39:11+00:00,2024-10-03 09:40:09+00:00,1_8
326,4000,0.0,1,10000,2024-10-03 09:40:10+00:00,2024-10-03 09:41:08+00:00,1_8
327,4000,0.0,10,100,2024-10-03 09:41:09+00:00,2024-10-03 09:42:07+00:00,1_8
328,4000,0.0,10,1000,2024-10-03 09:42:07+00:00,2024-10-03 09:43:06+00:00,1_8
329,4000,0.0,10,10000,2024-10-03 09:43:07+00:00,2024-10-03 09:44:05+00:00,1_8
330,4000,0.0,50,100,2024-10-03 09:44:06+00:00,2024-10-03 09:45:04+00:00,1_8
331,4000,0.0,50,1000,2024-10-03 09:45:04+00:00,2024-10-03 09:46:02+00:00,1_8
332,4000,0.0,50,10000,2024-10-03 09:46:03+00:00,2024-10-03 09:47:01+00:00,1_8
333,4000,0.25,1,100,2024-10-03 09:47:02+00:00,2024-10-03 09:48:00+00:00,1_8
334,4000,0.25,1,1000,2024-10-03 09:48:01+00:00,2024-10-03 09:48:59+00:00,1_8
335,4000,0.25,1,10000,2024-10-03 09:49:00+00:00,2024-10-03 09:49:59+00:00,1_8
336,4000,0.25,10,100,2024-10-03 09:49:59+00:00,2024-10-03 09:50:58+00:00,1_8
337,4000,0.25,10,1000,2024-10-03 09:50:59+00:00,2024-10-03 09:51:57+00:00,1_8
338,4000,0.25,10,10000,2024-10-03 09:51:58+00:00,2024-10-03 09:52:56+00:00,1_8
339,4000,0.25,50,100,2024-10-03 09:52:56+00:00,2024-10-03 09:53:54+00:00,1_8
340,4000,0.25,50,1000,2024-10-03 09:53:55+00:00,2024-10-03 09:54:53+00:00,1_8
341,4000,0.25,50,10000,2024-10-03 09:54:54+00:00,2024-10-03 09:55:53+00:00,1_8
342,4000,0.5,1,100,2024-10-03 09:55:53+00:00,2024-10-03 09:56:51+00:00,1_8
343,4000,0.5,1,1000,2024-10-03 09:56:52+00:00,2024-10-03 09:57:50+00:00,1_8
344,4000,0.5,1,10000,2024-10-03 09:57:51+00:00,2024-10-03 09:58:49+00:00,1_8
345,4000,0.5,10,100,2024-10-03 09:58:50+00:00,2024-10-03 09:59:48+00:00,1_8
346,4000,0.5,10,1000,2024-10-03 09:59:49+00:00,2024-10-03 10:00:47+00:00,1_8
347,4000,0.5,10,10000,2024-10-03 10:00:48+00:00,2024-10-03 10:01:47+00:00,1_8
348,4000,0.5,50,100,2024-10-03 10:01:47+00:00,2024-10-03 10:02:46+00:00,1_8
349,4000,0.5,50,1000,2024-10-03 10:02:47+00:00,2024-10-03 10:03:46+00:00,1_8
350,4000,0.5,50,10000,2024-10-03 10:03:47+00:00,2024-10-03 10:04:45+00:00,1_8
351,4000,0.75,1,100,2024-10-03 10:04:46+00:00,2024-10-03 10:05:45+00:00,1_8
352,4000,0.75,1,1000,2024-10-03 10:05:46+00:00,2024-10-03 10:06:44+00:00,1_8
353,4000,0.75,1,10000,2024-10-03 10:06:45+00:00,2024-10-03 10:07:44+00:00,1_8
354,4000,0.75,10,100,2024-10-03 10:07:45+00:00,2024-10-03 10:08:44+00:00,1_8
355,4000,0.75,10,1000,2024-10-03 10:08:45+00:00,2024-10-03 10:09:43+00:00,1_8
356,4000,0.75,10,10000,2024-10-03 10:09:44+00:00,2024-10-03 10:10:43+00:00,1_8
357,4000,0.75,50,100,2024-10-03 10:10:44+00:00,2024-10-03 10:11:43+00:00,1_8
358,4000,0.75,50,1000,2024-10-03 10:11:44+00:00,2024-10-03 10:12:42+00:00,1_8
359,4000,0.75,50,10000,2024-10-03 10:12:43+00:00,2024-10-03 10:13:41+00:00,1_8
360,5000,0.0,1,100,2024-09-13 23:57:37+00:00,2024-09-13 23:59:51+00:00,1_8
361,5000,0.0,1,1000,2024-09-13 23:59:53+00:00,2024-09-14 00:02:07+00:00,1_8
362,5000,0.0,1,10000,2024-09-14 00:02:09+00:00,2024-09-14 00:04:26+00:00,1_8
363,5000,0.0,10,100,2024-09-14 00:04:27+00:00,2024-09-14 00:06:44+00:00,1_8
364,5000,0.0,10,1000,2024-09-14 00:06:45+00:00,2024-09-14 00:09:01+00:00,1_8
365,5000,0.0,10,10000,2024-09-14 00:09:02+00:00,2024-09-14 00:11:18+00:00,1_8
366,5000,0.0,50,100,2024-09-14 00:11:19+00:00,2024-09-14 00:13:34+00:00,1_8
367,5000,0.0,50,1000,2024-09-14 00:13:35+00:00,2024-09-14 00:15:49+00:00,1_8
368,5000,0.0,50,10000,2024-09-14 00:15:51+00:00,2024-09-14 00:18:06+00:00,1_8
369,5000,0.25,1,100,2024-09-14 00:18:07+00:00,2024-09-14 00:20:22+00:00,1_8
370,5000,0.25,1,1000,2024-09-14 00:20:24+00:00,2024-09-14 00:22:39+00:00,1_8
371,5000,0.25,1,10000,2024-09-14 00:22:41+00:00,2024-09-14 00:24:55+00:00,1_8
372,5000,0.25,10,100,2024-09-14 00:24:56+00:00,2024-09-14 00:27:11+00:00,1_8
373,5000,0.25,10,1000,2024-09-14 00:27:12+00:00,2024-09-14 00:29:28+00:00,1_8
374,5000,0.25,10,10000,2024-09-14 00:29:30+00:00,2024-09-14 00:31:46+00:00,1_8
375,5000,0.25,50,100,2024-09-14 00:31:47+00:00,2024-09-14 00:34:03+00:00,1_8
376,5000,0.25,50,1000,2024-09-14 00:34:05+00:00,2024-09-14 00:36:21+00:00,1_8
377,5000,0.25,50,10000,2024-09-14 00:36:23+00:00,2024-09-14 00:38:39+00:00,1_8
378,5000,0.5,1,100,2024-09-14 00:38:41+00:00,2024-09-14 00:40:56+00:00,1_8
379,5000,0.5,1,1000,2024-09-14 00:40:57+00:00,2024-09-14 00:43:11+00:00,1_8
380,5000,0.5,1,10000,2024-09-14 00:43:13+00:00,2024-09-14 00:45:28+00:00,1_8
381,5000,0.5,10,100,2024-09-14 00:45:30+00:00,2024-09-14 00:47:44+00:00,1_8
382,5000,0.5,10,1000,2024-09-14 00:47:45+00:00,2024-09-14 00:50:01+00:00,1_8
383,5000,0.5,10,10000,2024-09-14 00:50:03+00:00,2024-09-14 00:52:19+00:00,1_8
384,5000,0.5,50,100,2024-09-14 00:52:20+00:00,2024-09-14 00:54:37+00:00,1_8
385,5000,0.5,50,1000,2024-09-14 00:54:38+00:00,2024-09-14 00:56:54+00:00,1_8
386,5000,0.5,50,10000,2024-09-14 00:56:56+00:00,2024-09-14 00:59:11+00:00,1_8
387,5000,0.75,1,100,2024-09-14 00:59:13+00:00,2024-09-14 01:01:27+00:00,1_8
388,5000,0.75,1,1000,2024-09-14 01:01:29+00:00,2024-09-14 01:03:43+00:00,1_8
389,5000,0.75,1,10000,2024-09-14 01:03:46+00:00,2024-09-14 01:06:00+00:00,1_8
390,5000,0.75,10,100,2024-09-14 01:06:02+00:00,2024-09-14 01:08:16+00:00,1_8
391,5000,0.75,10,1000,2024-09-14 01:08:18+00:00,2024-09-14 01:10:33+00:00,1_8
392,5000,0.75,10,10000,2024-09-14 01:10:35+00:00,2024-09-14 01:12:50+00:00,1_8
393,5000,0.75,50,100,2024-09-14 01:12:52+00:00,2024-09-14 01:15:08+00:00,1_8
394,5000,0.75,50,1000,2024-09-14 01:15:10+00:00,2024-09-14 01:17:26+00:00,1_8
395,5000,0.75,50,10000,2024-09-14 01:17:27+00:00,2024-09-14 01:19:42+00:00,1_8
396,7500,0.0,1,100,2024-09-19 02:38:42+00:00,2024-09-19 02:49:33+00:00,1_8
397,7500,0.0,1,1000,2024-09-19 02:49:37+00:00,2024-09-19 03:00:14+00:00,1_8
398,7500,0.0,1,10000,2024-09-19 03:00:19+00:00,2024-09-19 03:10:48+00:00,1_8
399,7500,0.0,10,100,2024-09-19 03:10:53+00:00,2024-09-19 03:21:58+00:00,1_8
400,7500,0.0,10,1000,2024-09-19 03:22:03+00:00,2024-09-19 03:33:20+00:00,1_8
401,7500,0.0,10,10000,2024-09-19 03:33:25+00:00,2024-09-19 03:44:10+00:00,1_8
402,7500,0.0,50,100,2024-09-19 03:44:15+00:00,2024-09-19 03:55:48+00:00,1_8
403,7500,0.0,50,1000,2024-09-19 03:55:53+00:00,2024-09-19 04:07:25+00:00,1_8
404,7500,0.0,50,10000,2024-09-19 04:07:30+00:00,2024-09-19 04:18:22+00:00,1_8
405,7500,0.25,1,100,2024-09-19 04:18:28+00:00,2024-09-19 04:29:12+00:00,1_8
406,7500,0.25,1,1000,2024-09-19 04:29:18+00:00,2024-09-19 04:40:06+00:00,1_8
407,7500,0.25,1,10000,2024-09-19 04:40:13+00:00,2024-09-19 04:50:59+00:00,1_8
408,7500,0.25,10,100,2024-09-19 04:51:06+00:00,2024-09-19 05:01:49+00:00,1_8
409,7500,0.25,10,1000,2024-09-19 05:01:55+00:00,2024-09-19 05:12:37+00:00,1_8
410,7500,0.25,10,10000,2024-09-19 05:12:44+00:00,2024-09-19 05:23:18+00:00,1_8
411,7500,0.25,50,100,2024-09-19 05:23:25+00:00,2024-09-19 05:34:31+00:00,1_8
412,7500,0.25,50,1000,2024-09-19 05:34:39+00:00,2024-09-19 05:45:44+00:00,1_8
413,7500,0.25,50,10000,2024-09-19 05:45:51+00:00,2024-09-19 05:57:03+00:00,1_8
414,7500,0.5,1,100,2024-09-19 05:57:12+00:00,2024-09-19 06:07:46+00:00,1_8
415,7500,0.5,1,1000,2024-09-19 06:07:54+00:00,2024-09-19 06:18:35+00:00,1_8
416,7500,0.5,1,10000,2024-09-19 06:18:45+00:00,2024-09-19 06:29:20+00:00,1_8
417,7500,0.5,10,100,2024-09-19 06:29:29+00:00,2024-09-19 06:40:19+00:00,1_8
418,7500,0.5,10,1000,2024-09-19 06:40:30+00:00,2024-09-19 06:51:02+00:00,1_8
419,7500,0.5,10,10000,2024-09-19 06:51:12+00:00,2024-09-19 07:02:03+00:00,1_8
420,7500,0.5,50,100,2024-09-19 07:02:13+00:00,2024-09-19 07:13:32+00:00,1_8
421,7500,0.5,50,1000,2024-09-19 07:13:41+00:00,2024-09-19 07:24:26+00:00,1_8
422,7500,0.5,50,10000,2024-09-19 07:24:35+00:00,2024-09-19 07:35:29+00:00,1_8
423,7500,0.75,1,100,2024-09-19 07:35:38+00:00,2024-09-19 07:46:24+00:00,1_8
424,7500,0.75,1,1000,2024-09-19 07:46:35+00:00,2024-09-19 07:57:28+00:00,1_8
425,7500,0.75,1,10000,2024-09-19 07:57:37+00:00,2024-09-19 08:09:04+00:00,1_8
426,7500,0.75,10,100,2024-09-19 08:09:17+00:00,2024-09-19 08:20:45+00:00,1_8
427,7500,0.75,10,1000,2024-09-19 08:20:57+00:00,2024-09-19 08:32:37+00:00,1_8
428,7500,0.75,10,10000,2024-09-19 08:32:46+00:00,2024-09-19 08:44:01+00:00,1_8
429,7500,0.75,50,100,2024-09-19 08:44:12+00:00,2024-09-19 08:54:48+00:00,1_8
430,7500,0.75,50,1000,2024-09-19 08:54:59+00:00,2024-09-19 09:05:54+00:00,1_8
431,7500,0.75,50,10000,2024-09-19 09:06:07+00:00,2024-09-19 09:17:10+00:00,1_8
432,10000,0.0,1,100,2024-09-19 09:17:18+00:00,2024-09-19 09:42:54+00:00,1_8
433,10000,0.0,1,1000,2024-09-19 09:43:02+00:00,2024-09-19 10:08:03+00:00,1_8
434,10000,0.0,1,10000,2024-09-19 10:08:13+00:00,2024-09-19 10:32:24+00:00,1_8
435,10000,0.0,10,100,2024-09-19 10:32:31+00:00,2024-09-19 10:56:55+00:00,1_8
436,10000,0.0,10,1000,2024-09-19 10:57:03+00:00,2024-09-19 11:22:09+00:00,1_8
437,10000,0.0,10,10000,2024-09-19 11:22:20+00:00,2024-09-19 11:48:02+00:00,1_8
438,10000,0.0,50,100,2024-09-19 11:48:12+00:00,2024-09-19 12:13:24+00:00,1_8
439,10000,0.0,50,1000,2024-09-19 12:13:33+00:00,2024-09-19 12:39:13+00:00,1_8
440,10000,0.0,50,10000,2024-09-19 12:39:24+00:00,2024-09-19 13:04:31+00:00,1_8
441,10000,0.25,1,100,2024-09-19 13:04:44+00:00,2024-09-19 13:28:53+00:00,1_8
442,10000,0.25,1,1000,2024-09-19 13:29:06+00:00,2024-09-19 13:55:13+00:00,1_8
443,10000,0.25,1,10000,2024-09-19 13:55:25+00:00,2024-09-19 14:21:31+00:00,1_8
444,10000,0.25,10,100,2024-09-19 14:21:43+00:00,2024-09-19 14:47:26+00:00,1_8
445,10000,0.25,10,1000,2024-09-19 14:47:40+00:00,2024-09-19 15:11:43+00:00,1_8
446,10000,0.25,10,10000,2024-09-19 15:11:54+00:00,2024-09-19 15:36:56+00:00,1_8
447,10000,0.25,50,100,2024-09-19 15:37:07+00:00,2024-09-19 16:02:26+00:00,1_8
448,10000,0.25,50,1000,2024-09-19 16:02:38+00:00,2024-09-19 16:28:29+00:00,1_8
449,10000,0.25,50,10000,2024-09-19 16:28:42+00:00,2024-09-19 16:54:24+00:00,1_8
450,10000,0.5,1,100,2024-09-19 16:54:41+00:00,2024-09-19 17:19:03+00:00,1_8
451,10000,0.5,1,1000,2024-09-19 17:19:19+00:00,2024-09-19 17:45:00+00:00,1_8
452,10000,0.5,1,10000,2024-09-19 17:45:19+00:00,2024-09-19 18:10:19+00:00,1_8
453,10000,0.5,10,100,2024-09-19 18:10:37+00:00,2024-09-19 18:36:04+00:00,1_8
454,10000,0.5,10,1000,2024-09-19 18:36:18+00:00,2024-09-19 19:01:32+00:00,1_8
455,10000,0.5,10,10000,2024-09-19 19:01:47+00:00,2024-09-19 19:27:06+00:00,1_8
456,10000,0.5,50,100,2024-09-19 19:27:24+00:00,2024-09-19 19:52:01+00:00,1_8
457,10000,0.5,50,1000,2024-09-19 19:52:17+00:00,2024-09-19 20:18:20+00:00,1_8
458,10000,0.5,50,10000,2024-09-19 20:18:36+00:00,2024-09-19 20:42:44+00:00,1_8
459,10000,0.75,1,100,2024-09-19 20:43:07+00:00,2024-09-19 21:09:37+00:00,1_8
460,10000,0.75,1,1000,2024-09-19 21:09:57+00:00,2024-09-19 21:34:10+00:00,1_8
461,10000,0.75,1,10000,2024-09-19 21:34:30+00:00,2024-09-19 21:59:16+00:00,1_8
462,10000,0.75,10,100,2024-09-19 21:59:35+00:00,2024-09-19 22:24:44+00:00,1_8
463,10000,0.75,10,1000,2024-09-19 22:25:02+00:00,2024-09-19 22:52:04+00:00,1_8
464,10000,0.75,10,10000,2024-09-26 23:40:05+00:00,2024-09-26 23:52:11+00:00,1_8
465,10000,0.75,50,100,2024-09-26 23:52:18+00:00,2024-09-27 00:04:20+00:00,1_8
466,10000,0.75,50,1000,2024-09-27 00:04:26+00:00,2024-09-27 00:16:29+00:00,1_8
467,10000,0.75,50,10000,2024-09-27 00:16:36+00:00,2024-09-27 00:28:38+00:00,1_8
468,12500,0.0,1,100,2024-09-27 00:28:46+00:00,2024-09-27 00:52:47+00:00,1_8
469,12500,0.0,1,1000,2024-09-27 00:52:54+00:00,2024-09-27 01:16:55+00:00,1_8
470,12500,0.0,1,10000,2024-09-27 01:17:03+00:00,2024-09-27 01:40:54+00:00,1_8
471,12500,0.0,10,100,2024-09-27 01:41:02+00:00,2024-09-27 02:05:01+00:00,1_8
472,12500,0.0,10,1000,2024-09-27 02:05:08+00:00,2024-09-27 02:29:09+00:00,1_8
473,12500,0.0,10,10000,2024-09-27 02:29:16+00:00,2024-09-27 02:53:24+00:00,1_8
474,12500,0.0,50,100,2024-09-27 02:53:31+00:00,2024-09-27 03:17:36+00:00,1_8
475,12500,0.0,50,1000,2024-09-27 03:17:43+00:00,2024-09-27 03:41:54+00:00,1_8
476,12500,0.0,50,10000,2024-09-27 03:42:02+00:00,2024-09-27 04:06:06+00:00,1_8
477,12500,0.25,1,100,2024-09-27 04:06:14+00:00,2024-09-27 04:30:13+00:00,1_8
478,12500,0.25,1,1000,2024-09-27 04:30:21+00:00,2024-09-27 04:54:26+00:00,1_8
479,12500,0.25,1,10000,2024-09-27 04:54:35+00:00,2024-09-27 05:18:46+00:00,1_8
480,12500,0.25,10,100,2024-09-27 05:18:55+00:00,2024-09-27 05:42:54+00:00,1_8
481,12500,0.25,10,1000,2024-09-27 05:43:01+00:00,2024-09-27 06:07:11+00:00,1_8
482,12500,0.25,10,10000,2024-09-27 06:07:20+00:00,2024-09-27 06:31:26+00:00,1_8
483,12500,0.25,50,100,2024-09-27 06:31:35+00:00,2024-09-27 06:55:41+00:00,1_8
484,12500,0.25,50,1000,2024-09-27 06:55:49+00:00,2024-09-27 07:19:49+00:00,1_8
485,12500,0.25,50,10000,2024-09-27 07:19:58+00:00,2024-09-27 07:44:03+00:00,1_8
486,12500,0.5,1,100,2024-09-27 07:44:12+00:00,2024-09-27 08:08:29+00:00,1_8
487,12500,0.5,1,1000,2024-09-27 08:08:38+00:00,2024-09-27 08:33:15+00:00,1_8
488,12500,0.5,1,10000,2024-09-27 08:33:26+00:00,2024-09-27 08:58:02+00:00,1_8
489,12500,0.5,10,100,2024-09-27 08:58:11+00:00,2024-09-27 09:22:46+00:00,1_8
490,12500,0.5,10,1000,2024-09-27 09:22:55+00:00,2024-09-27 09:47:38+00:00,1_8
491,12500,0.5,10,10000,2024-09-27 09:47:48+00:00,2024-09-27 10:12:26+00:00,1_8
492,12500,0.5,50,100,2024-09-27 10:12:36+00:00,2024-09-27 10:37:02+00:00,1_8
493,12500,0.5,50,1000,2024-09-27 10:37:11+00:00,2024-09-27 11:01:48+00:00,1_8
494,12500,0.5,50,10000,2024-09-27 11:01:58+00:00,2024-09-27 11:26:37+00:00,1_8
495,12500,0.75,1,100,2024-09-27 11:26:47+00:00,2024-09-27 11:51:41+00:00,1_8
496,12500,0.75,1,1000,2024-09-27 11:51:51+00:00,2024-09-27 12:16:28+00:00,1_8
497,12500,0.75,1,10000,2024-09-27 12:16:39+00:00,2024-09-27 12:41:32+00:00,1_8
498,12500,0.75,10,100,2024-09-27 12:41:42+00:00,2024-09-27 13:06:34+00:00,1_8
499,12500,0.75,10,1000,2024-09-27 13:06:44+00:00,2024-09-27 13:31:19+00:00,1_8
500,12500,0.75,10,10000,2024-09-27 13:31:30+00:00,2024-09-27 13:56:05+00:00,1_8
501,12500,0.75,50,100,2024-09-27 13:56:15+00:00,2024-09-27 14:20:55+00:00,1_8
502,12500,0.75,50,1000,2024-09-27 14:21:05+00:00,2024-09-27 14:45:33+00:00,1_8
503,12500,0.75,50,10000,2024-09-27 14:45:45+00:00,2024-09-27 15:10:08+00:00,1_8
504,100,0.0,1,100,2024-10-03 10:30:32+00:00,2024-10-03 10:30:32+00:00,2_8
505,100,0.0,1,1000,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
506,100,0.0,1,10000,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
507,100,0.0,10,100,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
508,100,0.0,10,1000,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
509,100,0.0,10,10000,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
510,100,0.0,50,100,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
511,100,0.0,50,1000,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
512,100,0.0,50,10000,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
513,100,0.25,1,100,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
514,100,0.25,1,1000,2024-10-03 10:30:33+00:00,2024-10-03 10:30:33+00:00,2_8
515,100,0.25,1,10000,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
516,100,0.25,10,100,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
517,100,0.25,10,1000,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
518,100,0.25,10,10000,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
519,100,0.25,50,100,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
520,100,0.25,50,1000,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
521,100,0.25,50,10000,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
522,100,0.5,1,100,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
523,100,0.5,1,1000,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
524,100,0.5,1,10000,2024-10-03 10:30:34+00:00,2024-10-03 10:30:34+00:00,2_8
525,100,0.5,10,100,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
526,100,0.5,10,1000,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
527,100,0.5,10,10000,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
528,100,0.5,50,100,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
529,100,0.5,50,1000,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
530,100,0.5,50,10000,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
531,100,0.75,1,100,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
532,100,0.75,1,1000,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
533,100,0.75,1,10000,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
534,100,0.75,10,100,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
535,100,0.75,10,1000,2024-10-03 10:30:35+00:00,2024-10-03 10:30:35+00:00,2_8
536,100,0.75,10,10000,2024-10-03 10:30:36+00:00,2024-10-03 10:30:36+00:00,2_8
537,100,0.75,50,100,2024-10-03 10:30:36+00:00,2024-10-03 10:30:36+00:00,2_8
538,100,0.75,50,1000,2024-10-03 10:30:36+00:00,2024-10-03 10:30:36+00:00,2_8
539,100,0.75,50,10000,2024-10-03 10:30:36+00:00,2024-10-03 10:30:36+00:00,2_8
540,200,0.0,1,100,2024-10-03 10:30:36+00:00,2024-10-03 10:30:36+00:00,2_8
541,200,0.0,1,1000,2024-10-03 10:30:36+00:00,2024-10-03 10:30:36+00:00,2_8
542,200,0.0,1,10000,2024-10-03 10:30:36+00:00,2024-10-03 10:30:36+00:00,2_8
