canopy_moisture,run_max_mem_rss_bytes,sim_time,surface_moisture,threads,wind_direction,wind_speed,run_uuid,area,runtime,cpu_usage_total,mem_usage_total,transmitted_packets_total,received_packets_total,transmitted_bandwidth_total,received_bandwidth_total,queue_seconds,hardware
0.3,4406236.0,8362,0.3,1,90.0,5.0,a0c773cd-9e58-40a5-a04b-5b71c487d5eb,828144.0,8510.0,16122.094842242475,9361313791.0,15052.135900938716,27477.91191546688,12421209.282674365,471624168.2111019,51.0,4_16
0.5,4377192.0,8362,0.1,1,90.0,5.0,914c81cb-2dd3-41ef-a517-2d8484c43158,828144.0,28698.0,63349.60787924269,13938376703.0,18196.27902996607,42891.47332528237,74778679.01286198,631869617.3610952,9.0,4_16
0.5,4377612.0,8362,0.1,1,90.0,3.0,05497292-2ff0-45a4-8568-1c20dc22a244,828144.0,5890.0,17664.917825121312,13936357375.0,13041.492514188034,35859.20945094017,1721053.5964664957,631363095.2427473,9.0,4_16
0.5,4395392.0,8362,0.3,1,90.0,3.0,a26e6d71-2ce2-4de6-820c-27a5a269e659,828144.0,6249.0,12478.155230772109,9355042815.0,19691.28490966184,116832.2839359098,2352102.749940418,639039083.5274106,22.0,4_16
0.5,4395420.0,8362,0.3,1,90.0,5.0,76a36c7f-5a32-4eca-a997-22d315c916b8,828144.0,6196.0,12381.92292450136,9355022335.0,19617.04407544716,116884.8051209756,2342841.781286829,639822911.6716162,22.0,4_16
0.3,4393576.0,8362,0.1,1,90.0,3.0,c25639d8-8a1a-42b8-8b50-b1becc06d749,828144.0,5308.0,15790.289746239543,13988941823.0,14447.204130743296,54153.71194590475,1681318.345797744,474114401.1062294,39.0,4_16
0.3,4393116.0,8362,0.1,1,90.0,5.0,89c60641-9ee0-4ea4-be3c-4db0bbe4bed5,828144.0,5490.0,16078.763814179056,13988941823.0,15189.158997955488,54959.32545484284,4711713.614394544,474251510.9090072,40.0,4_16
0.3,4404748.0,8362,0.3,1,90.0,5.0,149339de-73d3-4de8-a89c-98209e9854d7,828144.0,7109.0,14176.006493697194,9350856703.0,18543.16618079096,52153.04372768362,2143326.4383446327,635334516.0982306,62.0,4_16
0.3,4404948.0,8362,0.3,1,90.0,3.0,d73df3aa-332e-45b4-99c2-3e10a3e373cf,828144.0,7214.0,14325.002734431964,9350856703.0,20334.639524742684,54655.406645128256,18108371.64072701,636648217.886825,59.0,4_16
0.5,4394580.0,8362,0.1,1,90.0,3.0,8eec8e9d-5db9-45be-9b42-350e2192999b,828144.0,4916.0,9777.17197744792,9327894527.0,26944.163320164607,79677.3567261317,2285567.302050412,600153229.832519,18.0,4_16
0.5,4394504.0,8362,0.1,1,90.0,5.0,46371c21-b792-4d0c-8d46-85c1cffaf8ff,828144.0,6480.0,11380.867546136327,9328037887.0,30440.09865474508,83609.9302914824,75679264.18585931,600486238.4451454,19.0,4_16
0.5,4435280.0,8362,0.3,1,90.0,5.0,f4f3978b-41e7-4352-884b-07b0f5749893,828144.0,6350.0,12597.061609478673,9427353599.0,14778.377623333334,51495.32615714285,1865274.455749524,635523742.0527582,35.0,4_16
0.5,4435220.0,8362,0.3,1,90.0,3.0,153143b4-0342-4f67-8133-ee8216f257d1,828144.0,7475.0,13847.992551976304,9427079167.0,7975.790361230937,7595.103830028778,11620241.95741267,4359583.125351543,60.0,4_16
0.3,4397004.0,8362,0.1,1,90.0,3.0,e39213f8-99aa-4f15-ba1e-aaf907497469,828144.0,8661.0,14149.901966598844,9358098431.0,10986.64575305564,16610.548172590454,1143911.5243334752,168396778.0626813,50.0,4_16
0.3,4396648.0,8362,0.1,1,90.0,5.0,e062f5b0-c906-4a76-b15f-aa0cd0b93fd0,828144.0,5551.0,10993.80759372914,9357012991.0,9831.251325274725,15592.666117765566,1000694.4285692308,168565235.25383848,48.0,4_16
0.3,4375360.0,8362,0.3,1,90.0,5.0,0ea567f6-c17b-4091-828e-a596f02b76b2,828144.0,6940.0,20554.435900031807,13938151423.0,21896.77612612613,58983.96175088132,2615639.1190755973,789372903.514904,6.0,4_16
0.3,4375640.0,8362,0.3,1,90.0,3.0,72b65605-e5a5-42f2-a7a7-ca6737cbf3be,828144.0,6668.0,20003.6739898716,13938139135.0,21776.864389140275,58891.31915987934,2600435.170985973,789853101.4460397,6.0,4_16
0.5,4390432.0,8362,0.1,1,90.0,5.0,7fd93eee-2bfa-4d7f-8d48-eda387f5143e,828144.0,7029.0,21011.275206263857,13986918399.0,7332.235270114943,10597.034421982758,868305.2245875001,122304674.25403015,22.0,4_16
0.5,4390652.0,8362,0.1,1,90.0,3.0,bb2db82b-46f0-43de-aa45-3a2781479284,828144.0,8644.0,22670.3454340602,13987467263.0,7960.126967497525,11150.09567734926,945798.3137271488,122318847.41244029,26.0,4_16
0.5,4387352.0,8362,0.3,1,90.0,5.0,de40279a-e02b-4c6a-8618-ca3a02f446b6,828144.0,7492.0,22360.35500563327,13965651967.0,8260.799231178986,14116.27888541313,976950.2718233684,242637492.92276508,37.0,4_16
0.5,4387528.0,8362,0.3,1,90.0,3.0,99de8eda-0ad3-403e-9f5b-e2fb0cf3335d,828144.0,7476.0,22331.798718788603,13965651967.0,8263.73778731444,14131.487068556004,977301.4125095817,243086228.33888948,37.0,4_16
0.3,4364268.0,8362,0.1,1,90.0,3.0,568e1f92-8ebb-419f-aabe-acfd49e37f63,828144.0,5635.0,16721.8240589647,13911937023.0,20683.84977513514,121005.83940432432,2346066.030064865,636410207.8090558,54.0,4_16
0.3,4364020.0,8362,0.1,1,90.0,5.0,09a7321a-b1b3-4b85-8773-973d2b8a4a61,828144.0,7133.0,18432.67686515576,13912264703.0,21426.396601758832,121394.13623341412,2439430.7174786823,635277641.5304179,73.0,4_16
0.3,4373200.0,8362,0.3,1,90.0,5.0,65917bea-ceec-4849-be20-f536ca891377,828144.0,6135.0,12198.916848477333,9284669439.0,16451.1241453202,39334.72322364531,1568021.6488067324,452001664.2196391,22.0,4_16
0.3,4373240.0,8362,0.3,1,90.0,3.0,ac0a1b51-3f81-415e-873e-1b9ca703d15d,828144.0,6184.0,12298.66091449246,9284669439.0,16821.794733333336,39815.29996029412,1954309.761377778,453830470.5247264,20.0,4_16
0.5,4403896.0,8362,0.1,1,90.0,5.0,cbf80711-3bf6-4f46-a85a-41eec7f6e303,828144.0,7005.0,27606.508714599844,18683981823.0,6140.39829587505,6104.308393782379,796241.1867139011,4000895.231148224,31.0,4_16
0.5,4403928.0,8362,0.1,1,90.0,3.0,16c392e0-337c-4447-955b-8991a4f33733,828144.0,6827.0,27153.43279115377,18683981823.0,6007.715592852836,5977.844076593904,778952.1420650003,3956697.700628278,31.0,4_16
0.5,4404676.0,8362,0.3,1,90.0,5.0,18298b20-c663-41da-ba23-1d977db7a9a0,828144.0,4923.0,9745.640373163387,9364246527.0,11206.170730646932,62439.36246004141,1392489.275131884,319137917.3562793,49.0,4_16
0.5,4404488.0,8362,0.3,1,90.0,3.0,6381168b-01b4-40d7-832c-f5d9d29fe3ab,828144.0,5490.0,10390.030786203946,9364275199.0,11589.506219512195,62871.11797531166,1439686.6422004695,319874794.00071084,47.0,4_16
0.3,4412744.0,8362,0.1,1,90.0,3.0,b4665fc6-269f-4a90-9661-5831a613e1f9,828144.0,6702.0,20065.56656792108,14053797887.0,25326.24655375376,49640.93509324325,2815452.008897297,792565030.6118098,7.0,4_16
0.3,4412796.0,8362,0.1,1,90.0,5.0,8c121b1a-e10b-4629-b17b-51db08c21a42,828144.0,7609.0,21918.706775528422,14054055935.0,25645.33411393456,49898.07020013287,2857572.157689753,791970500.7377344,8.0,4_16
0.3,4400756.0,8362,0.3,1,90.0,3.0,4e935bc2-6357-46c2-8003-5932fd769a40,828144.0,5548.0,22061.240223802663,18682548223.0,18473.56907723133,109572.93073224043,2160357.2088956283,638904582.454568,23.0,4_16
0.3,4400720.0,8362,0.3,1,90.0,5.0,81de3eb5-e458-453f-b3cc-07d779f8f9b9,828144.0,7232.0,25517.99589460741,18682863615.0,21104.87486433311,112434.34506763206,43951645.08835454,637492234.3003948,26.0,4_16
0.5,4393324.0,8362,0.1,1,90.0,3.0,a8adb46f-ac6c-4063-b19e-57b26fcabf7d,828144.0,6373.0,25250.06352165923,18647412735.0,16667.929951703907,43195.53034619724,2094872.8819878127,634294854.1184523,50.0,4_16
0.5,4393348.0,8362,0.1,1,90.0,5.0,49c4d915-f224-413d-add6-f829a417a8df,828144.0,6299.0,25022.30980343762,18647257087.0,16625.7335875,43215.665564102565,2089096.4728259617,635600280.8465276,51.0,4_16
0.5,4381312.0,8362,0.3,1,90.0,5.0,3dd1f5db-e793-42c6-8120-938faba7946f,828144.0,5428.0,16081.130062164884,13950959615.0,16646.640315175864,79571.1911009583,1764627.9600476052,556808117.5390667,53.0,4_16
0.5,4381260.0,8362,0.3,1,90.0,3.0,fbcc8528-f687-429c-80cd-81f304a529ff,828144.0,7701.0,20719.7090694694,13950959615.0,19938.186351267384,83817.97836765999,42771695.7483436,558564239.9608687,52.0,4_16
0.3,3440820.0,15022,0.1,1,90.0,5.0,4a87225e-20d8-4779-b1bc-427a60f40d77,1369900.0,17513.0,41125.24124955588,11101786111.0,20981.06819401699,38286.73677830203,100566202.62507452,327155826.1452315,56.0,4_16
0.3,3442920.0,15022,0.3,1,90.0,5.0,9cf6e825-5c88-4a6c-b03f-a849c6b71cc9,1369900.0,11975.0,23884.7663003974,7379709951.0,29344.75259974812,88534.56566246852,3519242.3378942064,475078666.9675921,46.0,4_16
0.3,3442716.0,15022,0.3,1,90.0,3.0,c326864d-b238-4772-8e85-ee5596a76358,1369900.0,12522.0,24527.084675973627,7379677183.0,24087.878456162107,49396.40859741313,2713473.478812369,239172575.35445923,64.0,4_16
0.5,3444824.0,15022,0.1,1,90.0,3.0,fac4abe8-d466-4ac8-9314-38eafca46435,1369900.0,9692.0,19319.41018354635,7374626815.0,35670.53910414924,140515.88390811527,5281520.568057358,1178492009.3131142,40.0,4_16
0.5,3444816.0,15022,0.1,1,90.0,5.0,c6ec8309-f977-4d40-ae86-c448ce74478e,1369900.0,12687.0,22372.6536456056,7374876671.0,36991.65220208703,141558.98659385808,5445555.565673413,1178564334.5210073,41.0,4_16
0.5,3440972.0,15022,0.3,1,90.0,3.0,1642fbfb-5c14-4a7c-8b05-9dfbb45a5470,1369900.0,9911.0,29610.145077507368,11026268159.0,15757.206172357724,50228.51367449187,1886261.904243496,254700591.12341663,34.0,4_16
0.5,3440840.0,15022,0.3,1,90.0,5.0,d8a4b820-1f05-47bf-9f6f-f033a2c81bc1,1369900.0,10355.0,30574.861603462858,11026268159.0,17681.76460380776,52360.17574541921,46694089.41158162,255435318.20785525,34.0,4_16
0.3,3436376.0,15022,0.1,1,90.0,5.0,837cd40c-1482-4f46-976f-380daa61bc13,1369900.0,10283.0,30676.0620955456,11017330687.0,24985.83771411765,93451.93363490196,3098969.667859216,475548698.9739859,52.0,4_16
0.3,3436520.0,15022,0.1,1,90.0,3.0,c3775b14-ecff-46ce-8a96-ca06720d1765,1369900.0,12962.0,36113.5548654673,11018239999.0,26584.70423028341,94850.09054941758,3923822.837543148,475880238.8212333,52.0,4_16
0.3,3441156.0,15022,0.3,1,90.0,5.0,9a9fc80e-de1f-46cc-b1a1-9b58bffb0353,1369900.0,10200.0,40599.96853777114,14704652287.0,28233.309567455624,93158.52489684416,3262109.223277712,474883254.0312257,47.0,4_16
0.3,3441216.0,15022,0.3,1,90.0,3.0,67f3ea21-6490-419b-bea5-4f01fd8b6acf,1369900.0,12310.0,44968.55671691407,14704877567.0,30211.52873366013,95321.77177107843,18615160.681944445,476410331.13419855,46.0,4_16
0.5,3449760.0,15022,0.1,1,90.0,3.0,4da5ae48-c1bb-4332-ab33-b050fb719ab3,1369900.0,18218.0,32248.293878774537,7389818879.0,56873.93941753762,188803.08129732427,6716510.044718297,1185681242.4562144,45.0,4_16
0.5,3449744.0,15022,0.1,1,90.0,5.0,ce8a2cc2-d60b-474a-ab99-af225a4e91d7,1369900.0,14043.0,28036.066788145567,7388950527.0,54804.44200765379,186877.6685716738,6484283.027948712,1185207476.1260943,36.0,4_16
0.5,3443660.0,15022,0.3,1,90.0,5.0,6f537bf7-78c8-47b4-97d0-aa7e4aa7923b,1369900.0,11883.0,35606.13152625621,11044397055.0,10802.67752673435,10203.337334856174,1373825.6734235194,11259432.82066895,27.0,4_16
0.5,3444040.0,15022,0.3,1,90.0,3.0,8cddc2d8-362f-4c91-9c8f-f8b2e597b921,1369900.0,13411.0,38675.69575274535,11044651007.0,11437.30467743422,10817.918370655669,1454981.7850510408,11468193.101105811,27.0,4_16
0.3,3449172.0,15022,0.1,1,90.0,3.0,83195a75-d2cb-47d3-af4e-7c1f80678f96,1369900.0,18240.0,31903.2032393717,7386001407.0,21416.202268004723,59146.90654006599,2261028.331847266,219380351.94678453,49.0,4_16
0.3,3449060.0,15022,0.1,1,90.0,5.0,7dd7d7a5-58ab-4b4c-86de-eaaedfa8354c,1369900.0,13656.0,27245.211658034183,7384952831.0,19197.080147272853,57038.6238426664,2012387.8776967963,218697016.7466628,46.0,4_16
0.3,3442492.0,15022,0.3,1,90.0,5.0,bb7390ee-ff72-45aa-aa71-f777a3f8fb36,1369900.0,14722.0,42033.10435145615,11043078143.0,21728.056479497645,38874.39596985871,3012247.060711408,472180455.2424997,15.0,4_16
0.3,3442524.0,15022,0.3,1,90.0,3.0,bd56df74-d71a-467b-b419-5fae529fb729,1369900.0,13668.0,40948.94886679351,11042844671.0,21332.01697570315,38532.005552373215,2963259.629810912,472248955.1063491,12.0,4_16
0.5,3445636.0,15022,0.1,1,90.0,3.0,37f94788-21f8-4e24-9193-f0f8acf34d18,1369900.0,17866.0,31713.02207696044,7380008959.0,53259.451097689845,155691.10881851267,43075337.84923302,831860129.4418029,37.0,4_16
0.5,3445588.0,15022,0.1,1,90.0,5.0,cf212842-ce6b-4dd1-8d45-313189ec48d8,1369900.0,13830.0,27601.6348149764,7379193855.0,50514.6727221496,153719.81169854756,5454196.546235439,830959462.3556595,34.0,4_16
0.5,3439624.0,15022,0.3,1,90.0,3.0,f64e57c3-b044-4dcc-8faa-7cedff039fd7,1369900.0,8797.0,26379.351687267925,11020357631.0,17378.096118721463,30900.97305936073,2085265.5881278536,461932480.46015984,57.0,4_16
0.5,3439956.0,15022,0.3,1,90.0,5.0,b135c8d8-8c2b-47a2-ad6d-eafa475f32de,1369900.0,11867.0,32571.601721661973,11021488127.0,22238.84865458845,33716.59808642724,99374928.37834616,463098412.8508184,57.0,4_16
0.3,3448364.0,15022,0.1,1,90.0,3.0,28c26a97-3fcb-4e4c-b41f-4c334fe74c78,1369900.0,13833.0,27625.072325237,7387529216.0,26471.486323384168,59991.67814074074,2609484.710970806,330962847.4344363,24.0,4_16
0.3,3448344.0,15022,0.1,1,90.0,5.0,3c5a99d6-3fef-42cb-809e-0b658353206e,1369900.0,13929.0,27774.318998053484,7387529216.0,30058.694546187,62172.37297501824,101179991.73249382,332117403.14224386,24.0,4_16
0.3,3449976.0,15022,0.3,1,90.0,5.0,3a7c416b-8ac6-4f8d-8fb4-c2bbe94fa682,1369900.0,12998.0,25926.100640812147,7391326208.0,88554.91861438515,290503.3679596288,8789411.381577263,1193360598.5409918,44.0,4_16
0.3,3449972.0,15022,0.3,1,90.0,3.0,a43f8ebb-0e76-496f-a2fd-ec5eae0b171c,1369900.0,13491.0,26464.52562096028,7391608832.0,88744.28479017032,290565.3777271589,8813654.997877114,1192922639.8731756,44.0,4_16
0.5,3440448.0,15022,0.1,1,90.0,3.0,cd90f838-6459-437a-a187-bae62b7a55d0,1369900.0,13665.0,27266.8629188177,7374028799.0,55064.7335982301,244943.9142233825,6101562.684736834,1038387797.4221092,40.0,4_16
0.5,3440344.0,15022,0.1,1,90.0,5.0,0ab6d0ce-e0a7-44ab-9507-a3f10b65d67d,1369900.0,14004.0,27658.02544478771,7374028799.0,55235.92580333215,245109.8841557745,6122992.461235071,1038564864.2718028,40.0,4_16
0.5,3444700.0,15022,0.3,1,90.0,5.0,02ea1ae6-1fcc-4d80-9709-222823a575db,1369900.0,11001.0,21935.79263871532,7363690496.0,31289.02081029144,69479.09271402551,4327817.073829507,679492771.3322445,14.0,4_16
0.5,3444516.0,15022,0.3,1,90.0,3.0,9669f00b-ab8b-478a-a03b-451b4403e5d6,1369900.0,11202.0,22170.976552757988,7363690496.0,33177.51909829041,71803.34866778002,38014335.01049936,680992660.375048,13.0,4_16
0.3,3446056.0,15022,0.3,1,90.0,5.0,61c61c72-6596-4997-8ffc-a49fa2326144,1369900.0,11049.0,33097.54782192146,11042652159.0,19401.384603088103,36568.363786920985,2751222.416037329,473251507.5827929,11.0,4_16
0.3,3446200.0,15022,0.3,1,90.0,3.0,1ba6ed65-6268-4bfe-9e5d-4f2df969e6e9,1369900.0,13081.0,37202.0489473844,11042799615.0,22452.04389122512,40210.0648873937,68344390.7295748,474003216.1454469,7.0,4_16
0.5,3434284.0,15022,0.1,1,90.0,5.0,4ef43c5e-d8bc-49e4-bfd2-d79dfec562e3,1369900.0,13968.0,38306.80630577143,11004973055.0,28960.426419160416,56963.99537433949,3587556.0016700383,400293134.8974013,8.0,4_16
0.5,3434132.0,15022,0.1,1,90.0,3.0,29611e42-5e8d-4417-8c8f-b464c5e01fb8,1369900.0,10365.0,31052.29785162052,11004047359.0,27352.75726744185,55303.10465116279,2759062.568313953,399305000.9173419,10.0,4_16
0.5,3443376.0,15022,0.3,1,90.0,5.0,9a16833e-467b-45e3-88f7-139e7dfab6e2,1369900.0,13497.0,38371.253304991245,11032481791.0,20993.5860602796,41383.27800213816,101499448.68449695,333140102.6547492,32.0,4_16
0.5,3443440.0,15022,0.3,1,90.0,3.0,670e18fc-3ea5-4ba7-8a76-c9f246da8606,1369900.0,11398.0,34092.44780560157,11032297471.0,17167.960323314106,37179.6243315734,2180190.526186291,331730532.0552958,35.0,4_16
0.3,3452104.0,15022,0.1,1,90.0,5.0,d8946bf5-2954-41d9-937b-981ea1e983ca,1369900.0,13145.0,39437.62798549477,11060965375.0,18607.547292143405,39272.5701754386,1960893.094965675,409496165.32418,57.0,4_16
0.3,3442228.0,15022,0.3,1,90.0,3.0,911d2796-f081-4fb4-837c-ae2d458fc14a,1369900.0,14623.0,43730.907835848935,11030962175.0,31178.114988170742,64112.481435196816,3536681.2194605013,474366555.23326135,53.0,4_16
0.3,3442136.0,15022,0.3,1,90.0,5.0,df689937-1464-4176-b683-0d10bd905de1,1369900.0,15621.0,44940.6260845373,11030962175.0,31527.512094819147,64401.17768335334,3580350.330874301,474319863.5089798,55.0,4_16
0.5,3444964.0,15022,0.1,1,90.0,5.0,aff13907-678c-4719-bbc7-c027c57d3016,1369900.0,18601.0,74309.2889617641,14718132223.0,15117.736809369952,26400.095760581586,2533359.841617932,471425154.0667894,42.0,4_16
0.5,3444728.0,15022,0.1,1,90.0,3.0,fcecc571-6ee5-4d83-9458-f6b590ef1ad3,1369900.0,19086.0,75412.72077720147,14718132223.0,18416.82291746155,28487.819017018526,93035138.24855378,472477229.3887452,43.0,4_16
0.5,3441820.0,15022,0.3,1,90.0,5.0,433acb40-f7b0-46f2-8064-7040c19126de,1369900.0,17277.0,68948.5481662354,14708543487.0,20768.34368641115,34732.9387412892,2979126.873790069,472329815.6862346,45.0,4_16
0.5,3441808.0,15022,0.3,1,90.0,3.0,34c2e84c-dc42-425d-88e8-9b5a305e40fe,1369900.0,17487.0,69498.27734588023,14708543487.0,23581.3007881048,36758.04802640562,81293689.93634783,473342727.3758882,45.0,4_16
0.3,3446260.0,15022,0.1,1,90.0,5.0,bbcddb65-38e2-46a1-b3fe-9a8e06ac838d,1369900.0,18546.0,74190.91934966858,14726574079.0,15600.611035980552,26739.1055010805,2569051.8494381416,472265217.0233144,14.0,4_16
0.3,3446092.0,15022,0.1,1,90.0,3.0,af007e30-c94e-4d86-93b2-475bed630d08,1369900.0,18937.0,75059.85770028326,14726574079.0,15700.681638416296,26845.139684504546,2582324.722369485,472393140.0456815,14.0,4_16
0.3,3435672.0,15022,0.3,1,90.0,5.0,1480a4d1-77ef-4ace-b421-e80a1445f686,1369900.0,15938.0,47737.69801956877,11008733183.0,14215.417931253938,33362.90337794581,1691593.0581169503,239732488.42750704,40.0,4_16
0.3,3435828.0,15022,0.3,1,90.0,3.0,98790223-b4ce-4130-968b-dd28b0fd3d5e,1369900.0,17289.0,50490.07011941519,11008966655.0,15908.982076730514,35382.004922922366,31534732.86193456,240660658.32286263,37.0,4_16
0.5,3436808.0,15022,0.1,1,90.0,5.0,f012472e-3da1-45c6-84bf-c3ca8d5bfe26,1369900.0,14526.0,58130.85310103483,14691934207.0,13937.108146238788,30233.656262663902,1992514.006154037,298363847.03755695,6.0,4_16
0.5,3441124.0,15022,0.1,1,90.0,3.0,8e94c46c-27d4-40e2-a21e-fc21f4e8db6e,1369900.0,19102.0,67352.76867171738,14692208639.0,15084.649935684693,31439.536402355698,2145051.40082265,298781564.4301696,6.0,4_16
0.5,3444640.0,15022,0.3,1,90.0,5.0,ea2425aa-e901-41cf-926e-f9a68f066d17,1369900.0,14510.0,57954.8118955447,14712606719.0,16664.847028838176,36527.85275082988,2207393.519028216,362635365.4271093,28.0,4_16
0.5,3444644.0,15022,0.3,1,90.0,3.0,3c95cb30-883a-4b1d-b81d-4253c7fc22ce,1369900.0,14659.0,58363.314097908216,14712664063.0,16760.05015700979,36635.17813333205,2219839.885176347,363140280.5784735,28.0,4_16
0.3,3450448.0,15022,0.1,1,90.0,5.0,9f0ec3bf-8ec1-4af7-8775-41edeac88ebe,1369900.0,16594.0,49824.27253676062,11059150847.0,17695.867296520515,51913.80338246368,2218431.402048772,239690194.2474429,55.0,4_16
0.3,3450548.0,15022,0.1,1,90.0,3.0,a478bace-2fb4-4228-93f4-99313c9d2c5f,1369900.0,18928.0,54389.845675672914,11064057855.0,22357.76443782576,62626.09602613676,3033173.8165420154,474527800.5028578,52.0,4_16
0.3,3442064.0,15022,0.3,1,90.0,5.0,40b2c41a-927f-4af4-abaa-cec2657be9c3,1369900.0,12292.0,36800.97750412101,11029884927.0,19375.06373529412,33422.70402312091,2387417.786062581,335064588.3239207,30.0,4_16
0.3,3441932.0,15022,0.3,1,90.0,3.0,697cb8e5-b20e-4f30-8717-1943eb0abd25,1369900.0,14591.0,41465.22816134339,11030233087.0,22015.66511134348,36711.57154260902,39810033.99712303,336417928.08807456,27.0,4_16
0.5,3450388.0,15022,0.1,1,90.0,5.0,66cb70fd-b876-4b3b-963c-f22277609991,1369900.0,16413.0,49125.79400646953,11059134463.0,25286.026857859328,60029.76520954129,3155527.835858777,474351337.0032889,52.0,4_16
0.5,3450332.0,15022,0.1,1,90.0,3.0,1ed6147b-9a79-4e0f-8a80-5e9f9c5731dc,1369900.0,19196.0,54759.011590957474,11059687423.0,26047.51728523857,60839.63870000944,3256412.640592574,474673816.6710909,49.0,4_16
0.5,3443708.0,15022,0.3,1,90.0,3.0,2a4ebc86-e74c-479d-96b0-bfbb66863aac,1369900.0,10468.0,31325.30565848628,11041554431.0,30237.47355316285,69620.4007692537,3358718.8803458726,474399523.274473,32.0,4_16
0.5,3443908.0,15022,0.3,1,90.0,5.0,cb275415-745a-411a-b0fd-16f6f2c6af4d,1369900.0,15383.0,36333.52820465854,11042111487.0,31919.44813940492,70930.68299997944,3570304.314413561,474679875.0522424,18.0,4_16
0.3,3444488.0,15022,0.1,1,90.0,3.0,a874609f-1243-4112-9474-c74573d68dbb,1369900.0,11532.0,45407.41665742098,14716035071.0,20668.49438882136,39563.82577378643,2903688.3132206183,474215086.1318365,36.0,4_16
0.3,3444448.0,15022,0.1,1,90.0,5.0,6838b88b-0f9b-4fb8-b03b-c370d5cf503e,1369900.0,11206.0,44678.62192622029,14715903999.0,20526.65442839174,39443.36758292902,2884900.238266846,474550258.9762135,36.0,4_16
0.3,3446960.0,15022,0.3,1,90.0,5.0,b61c4f58-2190-4df8-a7bc-9aa4b72ac526,1369900.0,13382.0,53557.269189508406,14720741375.0,10546.22127340824,10958.206441947565,1363982.655730337,11463707.844344568,57.0,4_16
0.3,3446664.0,15022,0.3,1,90.0,3.0,878db29d-3c1b-404f-b4ae-3c4578f10ea1,1369900.0,14653.0,56096.05141876167,14720860159.0,11021.482233652492,11436.846384036176,1425605.5076304504,11632396.30669566,56.0,4_16
0.5,3448516.0,15022,0.1,1,90.0,5.0,5027be94-a24f-421b-acce-12aaa37530a9,1369900.0,13345.0,39970.62999453496,11053543423.0,22024.0426465235,38823.21301271837,2675594.963841156,472981956.7145169,25.0,4_16
0.5,3448352.0,15022,0.1,1,90.0,3.0,dcbeff7c-2e28-4541-befd-e1216d0e0a26,1369900.0,15708.0,44768.61486875394,11053551615.0,26424.868284926888,44104.60747389471,101463204.24544676,474789323.8487397,22.0,4_16
0.5,3446760.0,15022,0.3,1,90.0,5.0,703061d4-fcc0-40f8-9209-76643514dcbb,1369900.0,15359.0,45985.27784540773,11047751679.0,20921.096209346404,56329.710167843135,2493040.695413594,454547424.489822,45.0,4_16
0.5,3446832.0,15022,0.3,1,90.0,3.0,1a5d41d3-ee37-4e21-8a28-ef1f6ee2b426,1369900.0,17550.0,50433.566853878496,11047845887.0,21553.429505998072,57011.80301393117,2576732.2180609186,454986492.6204743,42.0,4_16
0.3,3434904.0,15022,0.1,1,90.0,5.0,8f0697a8-97c9-4919-8372-154c65658ebf,1369900.0,18589.0,67685.896228594,14679302143.0,17484.58600334752,39127.98910460464,2730192.0877219057,471612057.964939,22.0,4_16
0.3,3435032.0,15022,0.1,1,90.0,3.0,f3f3271a-e284-4505-bab8-c3112311b73a,1369900.0,15228.0,60854.9657630415,14679203839.0,16623.753754038713,38218.75118648695,2615653.7970561264,471552380.3469018,21.0,4_16
0.5,3442256.0,15022,0.1,1,90.0,5.0,f5893c49-83d3-41ce-89f0-ee9bf4c4de1c,1369900.0,11173.0,33486.08778507892,11032371199.0,64054.93963961322,80313.76636262306,6351029.843085162,824743577.8209536,10.0,4_16
0.5,3442168.0,15022,0.1,1,90.0,3.0,6cc742f0-287c-4bad-bc34-43d08c79ad35,1369900.0,11696.0,34040.21852711025,11032412159.0,64317.00284292714,80515.20503461822,6383008.714797059,824877740.6578434,13.0,4_16
0.5,3444332.0,15022,0.3,1,90.0,3.0,67a516df-1bdd-4d90-825a-72e94bb10186,1369900.0,12645.0,37854.27805349174,11036360703.0,16275.20351775486,26494.387118740768,2083430.284533304,237586351.0834988,35.0,4_16
0.5,3444520.0,15022,0.3,1,90.0,5.0,c8ae5409-2207-45df-be4a-dae7d5c13c92,1369900.0,17255.0,47140.30795871889,11036999679.0,19036.913446496223,29695.77782614989,28499440.82296806,239074987.78271583,32.0,4_16
0.3,11152376.0,18801,0.1,1,90.0,5.0,ec19b88f-bacb-4712-b9b8-b9c51e24e573,1854216.0,36652.0,109968.04961333783,34935214079.0,38849.31951951952,153494.07835369918,3793978.298498498,1286651585.676288,56.0,4_16
0.3,11150260.0,18801,0.1,1,90.0,3.0,3cf2bb82-1e67-475f-b348-08e586eba8b3,1854216.0,43913.0,124412.51379214466,34935660543.0,48389.341252300525,165971.99307805783,418236945.7057003,1288357783.421026,53.0,4_16
0.3,11134876.0,18801,0.3,1,90.0,3.0,10c8a64c-8d14-46cb-abb6-24f579980adf,1854216.0,44490.0,177908.53951817262,46515224575.0,30006.867383282257,74003.83940102762,3510188.7382689747,1307303471.4077086,24.0,4_16
0.3,11134940.0,18801,0.3,1,90.0,5.0,67784aac-d4e7-4511-be12-1980febdeb57,1854216.0,49458.0,187973.1965022421,46515482623.0,37943.33981235835,80034.98536330611,232316622.3032659,1308706266.6221466,25.0,4_16
